index,formula,MXene,H_MXene,RM1,EM1,AM1,VM1,IPM1,RX,EX,AX,VX,IPX,RT,ET,AT,VT,IPT,RM2,EM2,AM2,VM2,IPM2,RM1-RM2,RT-RM1,RT-RM2,(RM1-M2)/(RM1+RM2)/2,EX-EM1,EX-EM2,ET-EM1,ET-EM2,EM1-EM2,d_avg,d_diff,(ET-EM1)/(RM1+RT),(ET-EM2)/(RM2+RT),(EX-EM1)/(RM1+RX),(EX-EM2)/(RM2+RX),COM_M1,COM_M2,RM_avg,EM_avg,P_diff,G_diff,ET-EM_avg,pT-d_avg,VEC,IP_avg,mM_avg,RM1/M2,EM1/M2,AM1/M2,VM1/M2,IPM1/M2,X_AN,X_PNME,X_DNME,X_SZaME/(SZaME)max,X_REaME/(REaME)max,X_PNMD,X_SZaMD/(SZaMD)max,X_REaMD/(REaMD)max,T_AN,T_PNME,T_DNME,T_SZaME/(SZaME)max,T_REaME/(REaME)max,T_PNMD,T_SZaMD/(SZaMD)max,T_REaMD/(REaMD)max,M2_AN,M2_PNME,M2_DNME,M2_SZaME/(SZaME)max,M2_REaME/(REaME)max,M2_PNMD,M2_SZaMD/(SZaMD)max,M2_REaMD/(REaMD)max,M1_AN,M1_PNME,M1_DNME,M1_SZaME/(SZaME)max,M1_REaME/(REaME)max,M1_PNMD,M1_SZaMD/(SZaMD)max,M1_REaMD/(REaMD)max,A,d_T-M1,d_T-X,d_M1_X,X_bader,T1_bader,T2_bader,M2_bader,M1_bader,WF_bottom(eV),WF_top(eV),WF_diff,WF_avg,d_H_M1,d_H_T,e_dpz,e_d(M1),e_d(M2),E_pz_T,E_d_M1,E_d_M2,Formation_Energy_eV_per_atom,E_above_hull_eV_per_atom,Delta_G_eV
573,VScNBr2,AA,x,1.35,1.63,0.527662,13,6.746187,0.65,3.04,-0.07,5,14.53413,1.15,2.96,3.3635883,7,11.81381,1.6,1.36,0.1882,11,6.56149,-0.25,-0.2,-0.45,-0.042372881,1.41,1.68,1.33,1.6,0.27,2,2,0.532,0.581818182,0.705,0.746666667,0.754609929,0.779220779,1.475,1.495,0,2,1.465,3,5.4,6.6538385,47.948706,0.84375,1.198529412,2.803730074,1.181818182,1.028148637,7,94,8,0.1473,0.81216,93,0.14784,0.79901,35,108,10,0.19779,0.60484,108,0.1953,0.60484,21,14,105,0.6303,0.1898,11,0.64709,0.18255,23,50,60,0.41533,0.28804,47,0.42558,0.27756,3.340722493,2.609985553,3.318055571,2.146290928,1.75035,0.544426,0.643028,-1.611324,-1.32648,4.566394667,4.183287333,-0.383107333,4.374841,3.333120253,2.143165192,-3.29684287,-0.110513559,2.357101133,-4.038143979,0.801120756,1.772928805,-1.259155,0.298787,2.205415
337,ScTaCF2,AB,x,1.6,1.36,0.1882,11,6.56149,0.7,2.55,1.262113612,4,11.260288,0.5,3.98,3.401189824,7,17.42282,1.45,1.5,0.32312,11,7.549571,0.15,-1.1,-0.95,0.024590164,1.19,1.05,2.62,2.48,-0.14,2,2,1.247619048,1.271794872,0.517391304,0.488372093,2.411364546,2.604151404,1.525,1.43,2,2,2.55,3,5.2,7.0555305,112.951896,1.103448276,0.906666667,0.58244615,1,0.869120908,6,88,12,0.15167,0.78879,87,0.15208,0.77673,9,106,3,0.13207,0.90585,106,0.1304,0.90585,73,52,69,0.54867,0.21804,49,0.56231,0.21007,21,14,105,0.6303,0.1898,11,0.64709,0.18255,3.113537536,2.175420262,2.660426766,2.222834586,1.843407,0.777075,0.739272,-1.614479,-1.745278,3.813883333,4.070950667,0.257067333,3.942417,3.946769646,2.911393305,-6.554526384,1.576032072,0.308594934,-6.568120429,1.569176804,0.301405836,-2.094505,0.299081,2.196134
109,MoScNBr2,AA,x,1.45,2.16,0.74733,14,7.09243,0.65,3.04,-0.07,5,14.53413,1.15,2.96,3.3635883,7,11.81381,1.6,1.36,0.1882,11,6.56149,-0.15,-0.3,-0.45,-0.024590164,0.88,1.68,0.8,1.6,0.8,3,4,0.307692308,0.581818182,0.419047619,0.746666667,0.734265734,0.779220779,1.525,1.76,1,3,1.2,2,5.6,6.82696,70.447956,0.90625,1.588235294,3.970935175,1.272727273,1.080917596,7,94,8,0.1473,0.81216,93,0.14784,0.79901,35,108,10,0.19779,0.60484,108,0.1953,0.60484,21,14,105,0.6303,0.1898,11,0.64709,0.18255,42,55,61,0.46178,0.25907,52,0.47342,0.24951,3.385981529,2.733408891,3.473819841,2.178368067,1.596669,0.491796,0.649075,-1.604566,-1.132974,4.616922,4.193389,-0.423533,4.4051555,3.239275284,1.994360235,-3.228436257,-0.317321587,2.340615164,-3.714603891,-0.431313542,2.044343892,-1.019402,0.299347,1.729403
52,TaCrNCl2,AA,m2,1.45,1.5,0.32312,11,7.549571,0.65,3.04,-0.07,5,14.53413,1,3.16,3.61272528,7,12.967633,1.4,1.66,0.6758412,12,6.76651,0.05,-0.45,-0.4,0.00877193,1.54,1.38,1.66,1.5,-0.16,4,2,0.67755102,0.625,0.733333333,0.673170732,0.92393321,0.928442029,1.425,1.58,2,1,1.58,1,6,7.1580405,116.47199,1.035714286,0.903614458,0.478100477,0.916666667,1.11572598,7,94,8,0.1473,0.81216,93,0.14784,0.79901,17,107,6,0.16265,0.73553,107,0.1606,0.73553,24,54,56,0.40019,0.29894,51,0.41024,0.28794,73,52,69,0.54867,0.21804,49,0.56231,0.21007,3.289089553,2.645235587,3.051389725,2.150604506,1.515816,0.646007,0.547232,-1.009907,-1.699148,4.788271333,3.308849667,-1.479421667,4.0485605,4.307638048,3.113775059,-4.738000007,-0.230585132,-0.541846076,-4.715475492,-0.294846803,-0.538677444,-0.795614,0.299643,2.175576
326,WNbNCl2,AA,m2,1.35,2.36,0.816268,14,7.86403,0.65,3.04,-0.07,5,14.53413,1,3.16,3.61272528,7,12.967633,1.45,1.6,0.917407,13,6.75885,-0.1,-0.35,-0.45,-0.017857143,0.68,1.44,0.8,1.56,0.76,4,0,0.340425532,0.636734694,0.34,0.685714286,1.001251564,0.928571429,1.4,1.98,1,1,1.18,1,6,7.31144,138.37319,0.931034483,1.475,0.889755583,1.076923077,1.163515983,7,94,8,0.1473,0.81216,93,0.14784,0.79901,17,107,6,0.16265,0.73553,107,0.1606,0.73553,41,51,65,0.48244,0.24797,48,0.49439,0.23893,74,56,66,0.52343,0.22855,53,0.5367,0.22009,3.374898492,2.669888652,3.064080397,2.021791287,1.447277,0.568535,0.649331,-1.289155,-1.375989,3.701420667,4.116362,0.414941333,3.908891333,4.354344809,3.190968894,-4.499608148,-0.341982818,0.341032738,-4.594127663,-0.034327654,0.372469963,-0.6801,0.301618,2.178698
339,NbWNCl2,AA,m2,1.45,1.6,0.917407,13,6.75885,0.65,3.04,-0.07,5,14.53413,1,3.16,3.61272528,7,12.967633,1.35,2.36,0.816268,14,7.86403,0.1,-0.45,-0.35,0.017857143,1.44,0.68,1.56,0.8,-0.76,4,0,0.636734694,0.340425532,0.685714286,0.34,0.928571429,1.001251564,1.4,1.98,1,1,1.18,1,6,7.31144,138.37319,1.074074074,0.677966102,1.123904159,0.928571429,0.859463914,7,94,8,0.1473,0.81216,93,0.14784,0.79901,17,107,6,0.16265,0.73553,107,0.1606,0.73553,74,56,66,0.52343,0.22855,53,0.5367,0.22009,41,51,65,0.48244,0.24797,48,0.49439,0.23893,3.375124434,2.580686386,3.063990965,2.410941548,1.455793,0.640483,0.566465,-1.380005,-1.282737,4.107535667,3.693702667,-0.413833,3.900619167,4.284828988,3.238797099,-4.499257832,0.340735342,-0.340143326,-4.546726779,0.622788283,-0.345594547,-0.680097,0.301621,2.163709
480,VCrCO2,AA,m1,1.35,1.63,0.527662,13,6.746187,0.7,2.55,1.262113612,4,11.260288,0.6,3.44,1.4611053,6,13.618055,1.4,1.66,0.6758412,12,6.76651,-0.05,-0.75,-0.8,-0.009090909,0.92,0.89,1.81,1.78,-0.03,4,2,0.928205128,0.89,0.448780488,0.423809524,2.068283166,2.1,1.375,1.645,0,1,1.795,0,5.4,6.7563485,51.4688,0.964285714,0.981927711,0.780748495,1.083333333,0.996996531,6,88,12,0.15167,0.78879,87,0.15208,0.77673,8,100,5,0.14058,0.85098,99,0.14125,0.83626,24,54,56,0.40019,0.29894,51,0.41024,0.28794,23,50,60,0.41533,0.28804,47,0.42558,0.27756,2.89999809,1.954195378,2.728773566,2.061228296,1.43705,0.996675,0.925606,-1.575883,-1.783449,6.670448667,6.549759667,-0.120689,6.610104167,2.762130105,0.973367094,-2.628641264,0.108357835,-1.005196326,-3.147198826,-0.02380227,0.35598664,-1.17826,0.30195,-0.373343
156,MoVNSe2,AA,bridge,1.45,2.16,0.74733,14,7.09243,0.65,3.04,-0.07,5,14.53413,1.15,2.55,2.020604712,6,9.752392,1.35,1.63,0.527662,13,6.746187,0.1,-0.3,-0.2,0.017857143,0.88,1.41,0.39,0.92,0.53,4,2,0.15,0.368,0.419047619,0.705,0.357954545,0.521985816,1.4,1.895,1,1,0.655,0,5.6,6.9193085,73.44075,1.074074074,1.325153374,1.416304377,1.076923077,1.051324252,7,94,8,0.1473,0.81216,93,0.14784,0.79901,34,102,14,0.21954,0.54493,101,0.22068,0.53528,23,50,60,0.41533,0.28804,47,0.42558,0.27756,42,55,61,0.46178,0.25907,52,0.47342,0.24951,3.205650048,2.570255281,3.1979855,2.209984409,1.517785,0.478987,0.506433,-1.381331,-1.121874,4.881329,4.433520667,-0.447808333,4.657424833,2.804858601,1.75298332,-1.918036402,-0.479845287,0.066050357,-1.985480414,-0.38145633,0.120818489,-0.583724,0.302266,0.991795
512,VMoNSe2,AA,bridge,1.35,1.63,0.527662,13,6.746187,0.65,3.04,-0.07,5,14.53413,1.15,2.55,2.020604712,6,9.752392,1.45,2.16,0.74733,14,7.09243,-0.1,-0.2,-0.3,-0.017857143,1.41,0.88,0.92,0.39,-0.53,4,2,0.368,0.15,0.705,0.419047619,0.521985816,0.357954545,1.4,1.895,1,1,0.655,0,5.6,6.9193085,73.44075,0.931034483,0.75462963,0.706062917,0.928571429,0.95118133,7,94,8,0.1473,0.81216,93,0.14784,0.79901,34,102,14,0.21954,0.54493,101,0.22068,0.53528,42,55,61,0.46178,0.25907,52,0.47342,0.24951,23,50,60,0.41533,0.28804,47,0.42558,0.27756,3.205957989,2.56472208,3.196825498,2.029002402,1.520642,0.513299,0.473584,-1.114955,-1.39257,4.441170667,4.890526,0.449355333,4.665848333,2.528325061,1.706955863,-1.920943295,0.065317576,-0.476845859,-1.989369558,0.181218648,-0.360315978,-0.583723,0.302268,0.686953
494,HfCrNCl2,AA,x,1.55,1.3,0.17807,10,6.82507,0.65,3.04,-0.07,5,14.53413,1,3.16,3.61272528,7,12.967633,1.4,1.66,0.6758412,12,6.76651,0.15,-0.55,-0.4,0.025423729,1.74,1.38,1.86,1.5,-0.36,3.5,3,0.729411765,0.625,0.790909091,0.673170732,0.92224476,0.928442029,1.475,1.48,2,2,1.68,1.5,5.8,6.79579,115.24305,1.107142857,0.78313253,0.263479054,0.833333333,1.008654388,7,94,8,0.1473,0.81216,93,0.14784,0.79901,17,107,6,0.16265,0.73553,107,0.1606,0.73553,24,54,56,0.40019,0.29894,51,0.41024,0.28794,72,48,71,0.57475,0.20815,45,0.58884,0.2006,3.317550685,2.642241277,3.079405043,2.191071052,1.619349,0.672744,0.551159,-1.05726,-1.785993,4.574045333,3.387526667,-1.186518667,3.980786,4.700039767,3.131413322,-4.669642854,0.627382271,-0.922951605,-4.68550462,0.43749732,0.075989289,-1.166929,0.302461,2.182651
246,ZrScNSe2,AA,bridge,1.55,1.33,0.433289,12,6.634126,0.65,3.04,-0.07,5,14.53413,1.15,2.55,2.020604712,6,9.752392,1.6,1.36,0.1882,11,6.56149,-0.05,-0.4,-0.45,-0.007936508,1.71,1.68,1.22,1.19,-0.03,1.5,1,0.451851852,0.432727273,0.777272727,0.746666667,0.581329868,0.579545455,1.575,1.345,1,1,1.205,2.5,4.8,6.597808,68.089956,0.96875,0.977941176,2.30227949,1.090909091,1.011070047,7,94,8,0.1473,0.81216,93,0.14784,0.79901,34,102,14,0.21954,0.54493,101,0.22068,0.53528,21,14,105,0.6303,0.1898,11,0.64709,0.18255,40,47,68,0.50364,0.23753,44,0.51595,0.22894,3.500024671,2.681984496,3.519875428,2.309693234,1.793731,0.851277,0.916826,-1.626217,-1.935616,5.775417,5.396060333,-0.379356667,5.585738667,2.097549613,1.798748188,-1.729093393,1.226877456,2.450411522,-1.952667367,1.081360156,2.321520745,-1.377189,0.305728,0.831017
99,ZrCrCS2,AB,bridge,1.55,1.33,0.433289,12,6.634126,0.7,2.55,1.262113612,4,11.260288,1,2.58,2.077104512,6,10.36001,1.4,1.66,0.6758412,12,6.76651,0.15,-0.55,-0.4,0.025423729,1.22,0.89,1.25,0.92,-0.33,3.5,3,0.490196078,0.383333333,0.542222222,0.423809524,0.904050145,0.904494382,1.475,1.495,1,2,1.085,0.5,5.2,6.700318,71.61005,1.107142857,0.801204819,0.641110663,1,0.980435409,6,88,12,0.15167,0.78879,87,0.15208,0.77673,16,101,9,0.1781,0.67171,100,0.17899,0.65995,24,54,56,0.40019,0.29894,51,0.41024,0.28794,40,47,68,0.50364,0.23753,44,0.51595,0.22894,3.227248858,2.512927209,2.474605273,2.310431666,1.559224,0.858604,0.513538,-1.141951,-1.789413,5.433780667,6.176584667,0.742804,5.805182667,2.162857513,1.63310993,-1.604643241,2.018492641,-0.227227667,-1.984046847,1.460826103,-0.357028911,-0.668323,0.306451,0.203735
488,MnScCBr2,AA,x,1.4,1.55,-0.52,13,7.434038,0.7,2.55,1.262113612,4,11.260288,1.15,2.96,3.3635883,7,11.81381,1.6,1.36,0.1882,11,6.56149,-0.2,-0.25,-0.45,-0.033333333,1,1.19,1.41,1.6,0.19,3,4,0.552941176,0.581818182,0.476190476,0.517391304,1.161176471,1.124522536,1.5,1.455,0,4,1.505,2,5.6,6.997764,49.9469785,0.875,1.139705882,-2.763018066,1.181818182,1.132980162,6,88,12,0.15167,0.78879,87,0.15208,0.77673,35,108,10,0.19779,0.60484,108,0.1953,0.60484,21,14,105,0.6303,0.1898,11,0.64709,0.18255,25,58,52,0.3851,0.31065,55,0.39497,0.29907,3.347730303,2.574221274,3.230106171,2.126942366,1.529991,0.435766,0.630094,-1.616838,-0.979014,4.714548,4.545542667,-0.169005333,4.630045333,2.936628454,1.939688816,-3.464307058,-1.781371132,2.075828878,-4.170950926,0.537453348,1.38038197,-0.75342,0.308285,2.056095
444,MnVNF2,BA,m1,1.4,1.55,-0.52,13,7.434038,0.65,3.04,-0.07,5,14.53413,0.5,3.98,3.401189824,7,17.42282,1.35,1.63,0.527662,13,6.746187,0.05,-0.9,-0.85,0.009090909,1.49,1.41,2.43,2.35,-0.08,4,2,1.278947368,1.27027027,0.726829268,0.705,1.759625574,1.801801802,1.375,1.59,0,2,2.39,1,6.2,7.0901125,52.9397725,1.037037037,0.950920245,-0.985479341,1,1.101961449,7,94,8,0.1473,0.81216,93,0.14784,0.79901,9,106,3,0.13207,0.90585,106,0.1304,0.90585,23,50,60,0.41533,0.28804,47,0.42558,0.27756,25,58,52,0.3851,0.31065,55,0.39497,0.29907,3.108022017,2.144907057,2.632127586,2.311505161,1.481782,0.740999,0.728728,-1.691417,-1.260093,5.634292,6.027134,0.392842,5.830713,4.149764217,2.942683258,-4.751833111,-2.029120431,-0.173431603,-4.709513947,1.731679157,0.922109001,-1.586866,0.309227,2.23673
361,ScTaNO2,AA,m1,1.6,1.36,0.1882,11,6.56149,0.65,3.04,-0.07,5,14.53413,0.6,3.44,1.4611053,6,13.618055,1.45,1.5,0.32312,11,7.549571,0.15,-1,-0.85,0.024590164,1.68,1.54,2.08,1.94,-0.14,2,2,0.945454545,0.946341463,0.746666667,0.733333333,1.266233766,1.290465632,1.525,1.43,2,2,2.01,2,5,7.0555305,112.951896,1.103448276,0.906666667,0.58244615,1,0.869120908,7,94,8,0.1473,0.81216,93,0.14784,0.79901,8,100,5,0.14058,0.85098,99,0.14125,0.83626,73,52,69,0.54867,0.21804,49,0.56231,0.21007,21,14,105,0.6303,0.1898,11,0.64709,0.18255,3.13488873,1.985226903,2.921229479,2.39740875,1.730116,1.234684,1.192691,-2.2577,-1.899792,5.069124,5.483559333,0.414435333,5.276341667,2.785854655,0.972467866,-3.086611852,2.40878931,0.407754056,-3.626845721,2.266892657,0.343906092,-2.295181,0.311412,0.163199
294,MnTaCBr2,AA,x,1.4,1.55,-0.52,13,7.434038,0.7,2.55,1.262113612,4,11.260288,1.15,2.96,3.3635883,7,11.81381,1.45,1.5,0.32312,11,7.549571,-0.05,-0.25,-0.3,-0.00877193,1,1.05,1.41,1.46,0.05,4,2,0.552941176,0.561538462,0.476190476,0.488372093,1.161176471,1.14981685,1.425,1.525,2,2,1.435,1,6,7.4918045,117.9429625,0.965517241,1.033333333,-1.609309235,1.181818182,0.984696746,6,88,12,0.15167,0.78879,87,0.15208,0.77673,35,108,10,0.19779,0.60484,108,0.1953,0.60484,73,52,69,0.54867,0.21804,49,0.56231,0.21007,25,58,52,0.3851,0.31065,55,0.39497,0.29907,3.335503874,2.608981433,3.153261457,2.061861628,1.500856,0.389597,0.556288,-1.66716,-0.779581,3.021041333,4.425542333,1.404501,3.723291833,2.959914369,1.904438022,-4.119706087,-0.889297151,-0.228720131,-4.110783774,-0.740824461,-0.236053461,-0.463362,0.312262,1.916602
171,ScVNS2,AB,bridge,1.6,1.36,0.1882,11,6.56149,0.65,3.04,-0.07,5,14.53413,1,2.58,2.077104512,6,10.36001,1.35,1.63,0.527662,13,6.746187,0.25,-0.6,-0.35,0.042372881,1.68,1.41,1.22,0.95,-0.27,2,2,0.469230769,0.404255319,0.746666667,0.705,0.628434066,0.5734118,1.475,1.495,0,2,1.085,2,5,6.6538385,47.948706,1.185185185,0.834355828,0.356667715,0.846153846,0.972622016,7,94,8,0.1473,0.81216,93,0.14784,0.79901,16,101,9,0.1781,0.67171,100,0.17899,0.65995,23,50,60,0.41533,0.28804,47,0.42558,0.27756,21,14,105,0.6303,0.1898,11,0.64709,0.18255,3.122660674,2.557071847,2.683655775,2.194634212,1.67721,0.736643,0.639242,-1.415654,-1.637441,6.006419,6.352224667,0.345805667,6.179321833,2.169982418,1.599799921,-1.702676331,2.092981894,0.696308737,-1.812923563,1.95115713,0.681806034,-1.131798,0.312355,-0.242133
342,MoScCSe2,BA,bridge,1.45,2.16,0.74733,14,7.09243,0.7,2.55,1.262113612,4,11.260288,1.15,2.55,2.020604712,6,9.752392,1.6,1.36,0.1882,11,6.56149,-0.15,-0.3,-0.45,-0.024590164,0.39,1.19,0.39,1.19,0.8,3,4,0.15,0.432727273,0.181395349,0.517391304,0.826923077,0.836363636,1.525,1.76,1,3,0.79,1,5,6.82696,70.447956,0.90625,1.588235294,3.970935175,1.272727273,1.080917596,6,88,12,0.15167,0.78879,87,0.15208,0.77673,34,102,14,0.21954,0.54493,101,0.22068,0.53528,21,14,105,0.6303,0.1898,11,0.64709,0.18255,42,55,61,0.46178,0.25907,52,0.47342,0.24951,3.227560638,2.556427886,2.921082243,2.200797477,1.642566,0.424395,0.614376,-1.576948,-1.104389,5.495614,4.912845667,-0.582768333,5.204229833,1.853003954,1.796398583,-1.860585316,-0.049675273,2.137784752,-2.388150773,-0.697694725,1.749808552,-0.678586,0.312573,1.519376
260,MnZrNCl2,AA,x,1.4,1.55,-0.52,13,7.434038,0.65,3.04,-0.07,5,14.53413,1,3.16,3.61272528,7,12.967633,1.55,1.33,0.433289,12,6.634126,-0.15,-0.4,-0.55,-0.025423729,1.49,1.71,1.61,1.83,0.22,3.5,3,0.670833333,0.717647059,0.726829268,0.777272727,0.922958613,0.923288614,1.475,1.44,1,3,1.72,1.5,6,7.034082,73.0810225,0.903225806,1.165413534,-1.200122782,1.083333333,1.12057534,7,94,8,0.1473,0.81216,93,0.14784,0.79901,17,107,6,0.16265,0.73553,107,0.1606,0.73553,40,47,68,0.50364,0.23753,44,0.51595,0.22894,25,58,52,0.3851,0.31065,55,0.39497,0.29907,3.327876168,2.451204909,2.980321063,2.064806666,1.515346,0.503797,0.670469,-1.809184,-0.880427,3.771173,4.787597333,1.016424333,4.279385167,2.801213345,1.796678209,-4.110088506,-0.76434875,1.236676049,-4.032846191,-0.510266744,1.345066672,-1.138426,0.313849,2.186751
413,MoCrNF2,AA,bridge,1.45,2.16,0.74733,14,7.09243,0.65,3.04,-0.07,5,14.53413,0.5,3.98,3.401189824,7,17.42282,1.4,1.66,0.6758412,12,6.76651,0.05,-0.95,-0.9,0.00877193,0.88,1.38,1.82,2.32,0.5,5,0,0.933333333,1.221052632,0.419047619,0.673170732,2.227272727,1.813882532,1.425,1.91,1,0,2.07,0,6.2,6.92947,73.96805,1.035714286,1.301204819,1.105777511,1.166666667,1.048166632,7,94,8,0.1473,0.81216,93,0.14784,0.79901,9,106,3,0.13207,0.90585,106,0.1304,0.90585,24,54,56,0.40019,0.29894,51,0.41024,0.28794,42,55,61,0.46178,0.25907,52,0.47342,0.24951,3.181483304,2.28192812,2.846807585,2.053079934,1.4377,0.727271,0.737741,-1.390771,-1.511942,5.574113333,5.035252,-0.538861333,5.304682667,1.680606942,2.054352025,-5.164764919,0.121166775,-1.316099748,-5.127943525,-0.069000867,0.866733239,-1.202414,0.314025,0.876518
349,HfYCF2,AA,m2,1.55,1.3,0.17807,10,6.82507,0.7,2.55,1.262113612,4,11.260288,0.5,3.98,3.401189824,7,17.42282,1.8,1.22,0.30712,11,6.21726,-0.25,-1.05,-1.3,-0.037313433,1.25,1.33,2.68,2.76,0.08,1.5,1,1.307317073,1.2,0.555555556,0.532,2.353170732,2.255639098,1.675,1.26,1,1,2.72,3.5,5,6.521165,133.697925,0.861111111,1.06557377,0.579805939,0.909090909,1.097761715,6,88,12,0.15167,0.78879,87,0.15208,0.77673,9,106,3,0.13207,0.90585,106,0.1304,0.90585,39,15,108,0.74258,0.1611,12,0.76224,0.15497,72,48,71,0.57475,0.20815,45,0.58884,0.2006,3.346310904,2.327711884,3.096302607,2.233799903,2.120719,0.796162,0.813093,-1.774626,-1.955351,3.942119,3.461302667,-0.480816333,3.701710833,1.863962303,2.35022149,-6.142457031,1.359949967,2.210961722,-5.995936661,1.558343112,2.345835787,-2.273988,0.317158,0.875421
564,ScTaNCl2,AA,m2,1.6,1.36,0.1882,11,6.56149,0.65,3.04,-0.07,5,14.53413,1,3.16,3.61272528,7,12.967633,1.45,1.5,0.32312,11,7.549571,0.15,-0.6,-0.45,0.024590164,1.68,1.54,1.8,1.66,-0.14,2,2,0.692307692,0.67755102,0.746666667,0.733333333,0.927197802,0.92393321,1.525,1.43,2,2,1.73,3,5.4,7.0555305,112.951896,1.103448276,0.906666667,0.58244615,1,0.869120908,7,94,8,0.1473,0.81216,93,0.14784,0.79901,17,107,6,0.16265,0.73553,107,0.1606,0.73553,73,52,69,0.54867,0.21804,49,0.56231,0.21007,21,14,105,0.6303,0.1898,11,0.64709,0.18255,3.316588817,2.570184858,3.419384768,2.235720982,1.817103,0.688483,0.67248,-1.571469,-1.606596,3.434839,4.558182667,1.123343667,3.996510833,4.319804294,3.334580662,-4.922835335,1.504275476,0.146935791,-4.998502857,1.437507103,0.24239956,-1.462971,0.317186,1.912124
222,VTiCO2,AA,m1,1.35,1.63,0.527662,13,6.746187,0.7,2.55,1.262113612,4,11.260288,0.6,3.44,1.4611053,6,13.618055,1.4,1.54,0.075545,12,6.82812,-0.05,-0.75,-0.8,-0.009090909,0.92,1.01,1.81,1.9,0.09,2.5,1,0.928205128,0.95,0.448780488,0.480952381,2.068283166,1.975247525,1.375,1.585,0,1,1.855,1.5,5,6.7871535,49.40425,0.964285714,1.058441558,6.984737574,1.083333333,0.98800065,6,88,12,0.15167,0.78879,87,0.15208,0.77673,8,100,5,0.14058,0.85098,99,0.14125,0.83626,22,46,64,0.43051,0.27789,43,0.441,0.26786,23,50,60,0.41533,0.28804,47,0.42558,0.27756,2.95872099,1.96993736,2.778591822,2.093538059,1.605087,1.013771,1.094791,-1.923899,-1.789751,6.126868667,6.478190667,0.351322,6.302529667,2.760725365,0.973721822,-2.801154337,-0.152986649,0.572142141,-3.391658188,0.258539168,0.701657142,-1.735316,0.318207,-0.515273
547,TiVCO2,AA,m1,1.4,1.54,0.075545,12,6.82812,0.7,2.55,1.262113612,4,11.260288,0.6,3.44,1.4611053,6,13.618055,1.35,1.63,0.527662,13,6.746187,0.05,-0.8,-0.75,0.009090909,1.01,0.92,1.9,1.81,-0.09,2.5,1,0.95,0.928205128,0.480952381,0.448780488,1.975247525,2.068283166,1.375,1.585,0,1,1.855,1.5,5,6.7871535,49.40425,1.037037037,0.944785276,0.143169302,0.923076923,1.012145083,6,88,12,0.15167,0.78879,87,0.15208,0.77673,8,100,5,0.14058,0.85098,99,0.14125,0.83626,23,50,60,0.41533,0.28804,47,0.42558,0.27756,22,46,64,0.43051,0.27789,43,0.441,0.26786,2.958713916,1.959173725,2.778569067,2.157561204,1.596229,1.097485,1.012957,-1.776118,-1.930552,6.472120667,6.120652333,-0.351468333,6.2963865,2.785972954,0.97216215,-2.800528973,0.572184521,-0.153291661,-3.419812171,0.639717377,0.144909469,-1.735313,0.31821,-0.152481
12,MoMnNCl2,AA,m2,1.45,2.16,0.74733,14,7.09243,0.65,3.04,-0.07,5,14.53413,1,3.16,3.61272528,7,12.967633,1.4,1.55,-0.52,13,7.434038,0.05,-0.45,-0.4,0.00877193,0.88,1.49,1,1.61,0.61,5,0,0.408163265,0.670833333,0.419047619,0.726829268,0.974025974,0.922958613,1.425,1.855,1,1,1.305,0,6.4,7.263234,75.4390225,1.035714286,1.393548387,-1.437173077,1.076923077,0.954048123,7,94,8,0.1473,0.81216,93,0.14784,0.79901,17,107,6,0.16265,0.73553,107,0.1606,0.73553,25,58,52,0.3851,0.31065,55,0.39497,0.29907,42,55,61,0.46178,0.25907,52,0.47342,0.24951,3.352327124,2.652491746,3.153815696,2.050233137,1.367236,0.557086,0.590994,-1.082397,-1.432919,5.53965,4.580574333,-0.959075667,5.060112167,4.28057579,3.137578664,-3.368550747,-0.171989169,-2.160152424,-3.398307815,-0.187638892,1.057517449,-0.528064,0.318279,2.174928
204,MnMoNCl2,AA,x,1.4,1.55,-0.52,13,7.434038,0.65,3.04,-0.07,5,14.53413,1,3.16,3.61272528,7,12.967633,1.45,2.16,0.74733,14,7.09243,-0.05,-0.4,-0.45,-0.00877193,1.49,0.88,1.61,1,-0.61,5,0,0.670833333,0.408163265,0.726829268,0.419047619,0.922958613,0.974025974,1.425,1.855,1,1,1.305,0,6.4,7.263234,75.4390225,0.965517241,0.717592593,-0.695810418,0.928571429,1.048165156,7,94,8,0.1473,0.81216,93,0.14784,0.79901,17,107,6,0.16265,0.73553,107,0.1606,0.73553,42,55,61,0.46178,0.25907,52,0.47342,0.24951,25,58,52,0.3851,0.31065,55,0.39497,0.29907,3.352251944,2.500746443,3.153638626,2.282314314,1.355232,0.596712,0.539892,-1.392117,-1.09972,4.595121667,5.55533,0.960208333,5.075225833,2.791394353,1.824146242,-3.36745222,-2.158799369,-0.172628154,-3.507451378,0.257646488,-0.405161271,-0.52806,0.318283,1.831346
